RainTomorrow,Year,Month,Day,DayOfYear,hum_now,temp_now
0,2014,6,14,165,60.0,20.2
1,2014,6,15,166,84.0,19.0
1,2014,6,16,167,83.0,20.4
0,2014,6,17,168,79.0,19.2
1,2014,6,18,169,72.0,17.5
0,2014,6,19,170,60.0,18.4
0,2014,6,20,171,53.0,18.1
0,2014,6,21,172,49.0,18.6
1,2014,6,22,173,53.0,18.3
0,2014,6,23,174,62.0,19.2
1,2014,6,24,175,81.0,19.7
1,2014,6,25,176,73.0,20.3
0,2014,6,26,177,62.0,19.9
0,2014,6,27,178,73.0,19.7
0,2014,6,28,179,49.0,18.7
1,2014,6,29,180,64.0,19.8
1,2014,6,30,181,85.0,18.4
0,2014,7,1,182,64.0,18.2
1,2014,7,2,183,61.0,17.7
1,2014,7,3,184,58.0,17.6
0,2014,7,4,185,56.0,17.4
0,2014,7,5,186,53.0,17.7
0,2014,7,6,187,71.0,19.0
1,2014,7,7,188,83.0,18.3
0,2014,7,8,189,65.0,18.6
1,2014,7,9,190,79.0,18.0
0,2014,7,10,191,52.0,19.3
1,2014,7,11,192,83.0,15.3
0,2014,7,12,193,71.0,19.0
1,2014,7,13,194,66.0,18.6
1,2014,7,14,195,56.0,15.9
0,2014,7,15,196,54.0,16.5
0,2014,7,16,197,52.0,16.9
1,2014,7,17,198,61.0,16.7
1,2014,7,18,199,75.0,18.7
1,2014,7,19,200,58.0,17.3
0,2014,7,20,201,59.0,16.8
1,2014,7,21,202,69.0,16.3
1,2014,7,22,203,49.0,16.0
1,2014,7,23,204,61.0,15.0
0,2014,7,24,205,55.0,16.0
0,2014,7,25,206,55.0,16.3
0,2014,7,26,207,56.0,16.6
0,2014,7,27,208,61.0,16.3
1,2014,7,28,209,89.0,14.8
0,2014,7,29,210,67.0,18.0
1,2014,7,30,211,66.0,18.1
1,2014,7,31,212,90.0,17.5
0,2014,8,1,213,95.0,17.3
1,2014,8,2,214,88.0,19.0
1,2014,8,3,215,93.0,15.7
0,2014,8,4,216,54.0,15.8
0,2014,8,5,217,57.0,16.0
0,2014,8,6,218,53.0,16.5
0,2014,8,7,219,47.0,16.7
0,2014,8,8,220,66.0,17.8
0,2014,8,9,221,63.0,15.8
0,2014,8,10,222,65.0,16.2
1,2014,8,11,223,66.0,17.9
1,2014,8,12,224,69.0,18.7
0,2014,8,13,225,62.0,15.1
0,2014,8,14,226,56.0,16.8
0,2014,8,15,227,57.0,17.6
0,2014,8,16,228,60.0,17.0
0,2014,8,17,229,58.0,16.6
1,2014,8,18,230,78.0,17.1
0,2014,8,19,231,80.0,19.6
0,2014,8,20,232,70.0,19.1
0,2014,8,21,233,69.0,17.2
0,2014,8,22,234,60.0,17.1
0,2014,8,23,235,55.0,16.3
0,2014,8,24,236,48.0,16.8
1,2014,8,25,237,87.0,15.4
1,2014,8,26,238,93.0,15.1
1,2014,8,27,239,92.0,18.0
1,2014,8,28,240,79.0,20.0
0,2014,8,29,241,76.0,19.8
0,2014,8,30,242,75.0,18.6
0,2014,8,31,243,75.0,18.0
0,2014,9,1,244,79.0,18.4
0,2014,9,2,245,68.0,18.3
1,2014,9,3,246,69.0,19.1
0,2014,9,4,247,64.0,19.4
0,2014,9,5,248,75.0,18.1
0,2014,9,6,249,71.0,18.2
0,2014,9,7,250,65.0,18.1
1,2014,9,8,251,67.0,17.0
0,2014,9,9,252,78.0,17.7
0,2014,9,10,253,77.0,18.8
0,2014,9,11,254,80.0,19.1
0,2014,9,12,255,81.0,19.6
0,2014,9,13,256,45.0,17.6
0,2014,9,14,257,45.0,17.4
0,2014,9,15,258,53.0,16.9
0,2014,9,16,259,43.0,19.1
0,2014,9,17,260,82.0,17.8
0,2014,9,18,261,69.0,21.1
0,2014,9,19,262,63.0,18.5
0,2014,9,20,263,53.0,18.8
0,2014,9,21,264,54.0,16.5
0,2014,9,22,265,58.0,17.8
0,2014,9,23,266,50.0,17.5
0,2014,9,24,267,57.0,17.3
0,2014,9,25,268,63.0,17.2
0,2014,9,26,269,55.0,19.5
0,2014,9,27,270,85.0,19.7
1,2014,9,28,271,68.0,18.4
0,2014,9,29,272,59.0,16.9
0,2014,9,30,273,73.0,17.6
0,2014,10,1,274,53.0,18.2
0,2014,10,2,275,59.0,17.7
1,2014,10,3,276,59.0,18.8
0,2014,10,4,277,65.0,18.2
0,2014,10,5,278,52.0,17.7
0,2014,10,6,279,51.0,17.9
0,2014,10,7,280,63.0,19.1
0,2014,10,8,281,76.0,20.0
0,2014,10,9,282,75.0,21.0
0,2014,10,10,283,70.0,18.9
0,2014,10,11,284,54.0,17.6
0,2014,10,12,285,56.0,17.8
0,2014,10,13,286,68.0,17.4
0,2014,10,14,287,58.0,19.4
0,2014,10,15,288,80.0,18.5
1,2014,10,16,289,76.0,20.2
1,2014,10,17,290,88.0,19.7
1,2014,10,18,291,95.0,17.0
0,2014,10,19,292,60.0,18.6
0,2014,10,20,293,62.0,18.6
1,2014,10,21,294,53.0,18.9
0,2014,10,22,295,58.0,17.8
0,2014,10,23,296,57.0,19.0
0,2014,10,24,297,62.0,19.2
1,2014,10,25,298,61.0,19.0
0,2014,10,26,299,54.0,18.4
0,2014,10,27,300,61.0,20.6
0,2014,10,28,301,66.0,21.2
0,2014,10,29,302,75.0,21.6
0,2014,10,30,303,64.0,20.7
0,2014,10,31,304,65.0,20.8
1,2014,11,1,305,70.0,21.0
0,2014,11,2,306,70.0,23.6
1,2014,11,3,307,87.0,19.4
1,2014,11,4,308,68.0,18.3
0,2014,11,5,309,51.0,18.9
0,2014,11,6,310,51.0,18.7
0,2014,11,7,311,67.0,18.7
1,2014,11,8,312,76.0,19.3
0,2014,11,9,313,54.0,18.7
0,2014,11,10,314,56.0,19.5
0,2014,11,11,315,52.0,19.4
0,2014,11,12,316,62.0,20.4
0,2014,11,13,317,55.0,18.7
0,2014,11,14,318,47.0,18.3
0,2014,11,15,319,52.0,20.7
0,2014,11,16,320,71.0,22.0
1,2014,11,17,321,77.0,22.9
0,2014,11,18,322,69.0,22.1
0,2014,11,19,323,60.0,21.2
0,2014,11,20,324,56.0,20.7
0,2014,11,21,325,58.0,20.4
0,2014,11,22,326,55.0,21.3
0,2014,11,23,327,60.0,21.2
0,2014,11,24,328,64.0,21.3
0,2014,11,25,329,61.0,22.2
0,2014,11,26,330,61.0,23.0
0,2014,11,27,331,69.0,21.9
0,2014,11,28,332,90.0,19.3
0,2014,11,29,333,50.0,20.0
0,2014,11,30,334,52.0,20.5
0,2014,12,1,335,43.0,21.5
0,2014,12,2,336,53.0,20.5
0,2014,12,3,337,49.0,21.6
0,2014,12,4,338,59.0,22.6
0,2014,12,5,339,61.0,23.1
0,2014,12,6,340,63.0,22.2
0,2014,12,7,341,66.0,23.5
0,2014,12,8,342,64.0,21.9
0,2014,12,9,343,56.0,21.9
0,2014,12,10,344,58.0,23.8
0,2014,12,11,345,70.0,24.0
0,2014,12,12,346,70.0,24.0
1,2014,12,13,347,90.0,22.7
1,2014,12,14,348,95.0,20.1
1,2014,12,15,349,93.0,21.0
1,2014,12,16,350,75.0,23.1
0,2014,12,17,351,67.0,24.4
0,2014,12,18,352,72.0,23.0
1,2014,12,19,353,82.0,24.9
1,2014,12,20,354,77.0,23.9
1,2014,12,21,355,96.0,20.0
1,2014,12,22,356,95.0,20.4
0,2014,12,23,357,71.0,24.2
0,2014,12,24,358,77.0,24.1
0,2014,12,25,359,72.0,23.8
0,2014,12,26,360,74.0,24.4
0,2014,12,27,361,75.0,24.4
0,2014,12,28,362,66.0,24.4
0,2014,12,29,363,71.0,24.4
1,2014,12,30,364,74.0,23.4
1,2014,12,31,365,72.0,25.3
0,2015,1,1,1,75.0,24.0
1,2015,1,2,2,67.0,23.7
1,2015,1,3,3,77.0,23.5
0,2015,1,4,4,69.0,24.3
1,2015,1,5,5,69.0,23.7
0,2015,1,6,6,72.0,23.8
1,2015,1,7,7,66.0,23.8
1,2015,1,8,8,75.0,24.0
0,2015,1,9,9,71.0,24.5
0,2015,1,10,10,61.0,23.1
0,2015,1,11,11,63.0,22.6
0,2015,1,12,12,57.0,23.2
0,2015,1,13,13,59.0,23.6
0,2015,1,14,14,64.0,23.6
0,2015,1,15,15,62.0,23.1
0,2015,1,16,16,64.0,25.0
0,2015,1,17,17,75.0,25.7
0,2015,1,18,18,66.0,24.2
0,2015,1,19,19,67.0,24.0
1,2015,1,20,20,76.0,24.7
1,2015,1,21,21,93.0,19.7
1,2015,1,22,22,96.0,22.6
1,2015,1,23,23,91.0,24.5
1,2015,1,24,24,89.0,23.4
0,2015,1,25,25,74.0,22.1
0,2015,1,26,26,71.0,24.3
0,2015,1,27,27,66.0,23.5
0,2015,1,28,28,68.0,24.3
0,2015,1,29,29,79.0,24.0
1,2015,1,30,30,94.0,22.6
0,2015,1,31,31,82.0,24.0
0,2015,2,1,32,88.0,22.8
0,2015,2,2,33,80.0,24.9
1,2015,2,3,34,88.0,24.5
1,2015,2,4,35,91.0,25.2
1,2015,2,5,36,92.0,23.0
0,2015,2,6,37,50.0,23.8
0,2015,2,7,38,57.0,23.1
0,2015,2,8,39,58.0,24.0
1,2015,2,9,40,62.0,24.2
0,2015,2,10,41,65.0,23.6
0,2015,2,11,42,62.0,24.3
0,2015,2,12,43,66.0,24.6
0,2015,2,13,44,60.0,24.1
0,2015,2,14,45,54.0,23.0
0,2015,2,15,46,59.0,23.6
1,2015,2,16,47,71.0,22.2
1,2015,2,17,48,89.0,21.6
1,2015,2,18,49,95.0,21.6
0,2015,2,19,50,62.0,23.6
0,2015,2,20,51,54.0,23.5
0,2015,2,21,52,58.0,24.3
0,2015,2,22,53,65.0,23.8
0,2015,2,23,54,73.0,23.5
0,2015,2,24,55,65.0,24.2
1,2015,2,25,56,66.0,23.3
0,2015,2,26,57,75.0,24.9
0,2015,2,27,58,68.0,25.1
1,2015,2,28,59,96.0,21.8
1,2015,3,1,60,90.0,22.8
1,2015,3,2,61,94.0,23.4
1,2015,3,3,62,81.0,23.9
1,2015,3,4,63,84.0,24.4
0,2015,3,5,64,78.0,24.3
1,2015,3,6,65,80.0,25.5
0,2015,3,7,66,70.0,24.8
0,2015,3,8,67,74.0,23.3
1,2015,3,9,68,56.0,23.9
0,2015,3,10,69,61.0,23.8
1,2015,3,11,70,95.0,21.5
0,2015,3,12,71,79.0,23.9
0,2015,3,13,72,76.0,24.1
1,2015,3,14,73,85.0,23.8
1,2015,3,15,74,95.0,21.7
1,2015,3,16,75,67.0,24.6
0,2015,3,17,76,49.0,23.0
0,2015,3,18,77,56.0,22.4
0,2015,3,19,78,53.0,22.6
0,2015,3,20,79,51.0,22.8
1,2015,3,21,80,55.0,23.8
0,2015,3,22,81,72.0,23.4
0,2015,3,23,82,60.0,22.9
0,2015,3,24,83,59.0,23.5
0,2015,3,25,84,55.0,24.2
0,2015,3,26,85,53.0,24.7
0,2015,3,27,86,61.0,23.8
1,2015,3,28,87,56.0,24.0
0,2015,3,29,88,57.0,23.7
0,2015,3,30,89,54.0,23.4
0,2015,3,31,90,50.0,23.0
0,2015,4,1,91,76.0,21.3
0,2015,4,2,92,57.0,24.1
1,2015,4,3,93,61.0,24.1
0,2015,4,4,94,73.0,23.5
0,2015,4,5,95,67.0,23.5
1,2015,4,6,96,80.0,23.2
0,2015,4,7,97,75.0,24.5
0,2015,4,8,98,63.0,23.4
1,2015,4,9,99,77.0,23.4
1,2015,4,10,100,74.0,24.7
1,2015,4,11,101,65.0,23.5
1,2015,4,12,102,91.0,16.8
1,2015,4,13,103,55.0,21.8
0,2015,4,14,104,66.0,20.4
0,2015,4,15,105,56.0,20.5
0,2015,4,16,106,51.0,20.7
0,2015,4,17,107,54.0,21.0
0,2015,4,18,108,57.0,21.8
0,2015,4,19,109,57.0,22.4
0,2015,4,20,110,55.0,22.1
0,2015,4,21,111,74.0,22.5
0,2015,4,22,112,81.0,21.1
0,2015,4,23,113,71.0,22.1
1,2015,4,24,114,79.0,21.9
0,2015,4,25,115,70.0,22.3
1,2015,4,26,116,88.0,21.8
0,2015,4,27,117,55.0,23.1
0,2015,4,28,118,54.0,21.4
0,2015,4,29,119,47.0,21.1
0,2015,4,30,120,61.0,21.2
0,2015,5,1,121,62.0,20.4
1,2015,5,2,122,79.0,19.8
0,2015,5,3,123,84.0,21.0
0,2015,5,4,124,83.0,21.5
0,2015,5,5,125,81.0,22.0
0,2015,5,6,126,83.0,22.3
0,2015,5,7,127,80.0,22.6
0,2015,5,8,128,85.0,20.5
1,2015,5,9,129,57.0,20.6
0,2015,5,10,130,65.0,19.8
1,2015,5,11,131,62.0,21.5
1,2015,5,12,132,68.0,21.4
1,2015,5,13,133,66.0,21.5
1,2015,5,14,134,72.0,22.7
0,2015,5,15,135,44.0,19.3
0,2015,5,16,136,56.0,20.3
0,2015,5,17,137,80.0,18.1
0,2015,5,18,138,54.0,19.3
0,2015,5,19,139,54.0,18.7
0,2015,5,20,140,48.0,20.2
1,2015,5,21,141,65.0,20.4
1,2015,5,22,142,70.0,20.8
1,2015,5,23,143,60.0,20.1
0,2015,5,24,144,82.0,16.1
0,2015,5,25,145,53.0,19.4
0,2015,5,26,146,45.0,19.3
0,2015,5,27,147,52.0,19.9
0,2015,5,28,148,59.0,19.1
0,2015,5,29,149,52.0,18.9
1,2015,5,30,150,51.0,19.0
0,2015,5,31,151,58.0,20.1
1,2015,6,1,152,81.0,19.8
0,2015,6,2,153,50.0,19.8
0,2015,6,3,154,57.0,19.2
1,2015,6,4,155,54.0,19.0
1,2015,6,5,156,59.0,18.8
0,2015,6,6,157,66.0,17.6
1,2015,6,7,158,79.0,16.6
0,2015,6,8,159,51.0,18.1
0,2015,6,9,160,52.0,18.9
0,2015,6,10,161,52.0,18.9
0,2015,6,11,162,63.0,18.9
0,2015,6,12,163,71.0,17.8
0,2015,6,13,164,54.0,18.4
0,2015,6,14,165,51.0,19.3
0,2015,6,15,166,51.0,17.9
1,2015,6,16,167,68.0,17.9
0,2015,6,17,168,50.0,17.8
0,2015,6,18,169,71.0,17.5
1,2015,6,19,170,74.0,19.1
1,2015,6,20,171,68.0,20.4
0,2015,6,21,172,62.0,18.5
0,2015,6,22,173,46.0,17.5
1,2015,6,23,174,53.0,16.3
0,2015,6,24,175,50.0,15.9
0,2015,6,25,176,66.0,16.6
0,2015,6,26,177,60.0,17.1
0,2015,6,27,178,53.0,17.6
0,2015,6,28,179,54.0,17.8
0,2015,6,29,180,67.0,17.6
0,2015,6,30,181,47.0,17.9
0,2015,7,1,182,56.0,17.6
1,2015,7,2,183,59.0,18.9
1,2015,7,3,184,75.0,18.6
1,2015,7,4,185,62.0,16.8
0,2015,7,5,186,56.0,17.4
0,2015,7,6,187,58.0,18.7
1,2015,7,7,188,80.0,16.4
0,2015,7,8,189,67.0,14.1
0,2015,7,9,190,55.0,15.0
0,2015,7,10,191,55.0,16.6
0,2015,7,11,192,57.0,14.8
1,2015,7,12,193,79.0,15.6
0,2015,7,13,194,52.0,18.0
1,2015,7,14,195,91.0,16.0
0,2015,7,15,196,67.0,19.5
0,2015,7,16,197,68.0,18.2
1,2015,7,17,198,86.0,16.6
0,2015,7,18,199,63.0,18.8
0,2015,7,19,200,68.0,14.8
1,2015,7,20,201,72.0,14.9
0,2015,7,21,202,59.0,16.4
0,2015,7,22,203,46.0,17.2
1,2015,7,23,204,63.0,16.8
0,2015,7,24,205,68.0,18.3
1,2015,7,25,206,77.0,17.5
1,2015,7,26,207,84.0,18.6
0,2015,7,27,208,76.0,19.4
0,2015,7,28,209,64.0,17.7
0,2015,7,29,210,53.0,16.3
0,2015,7,30,211,70.0,16.1
0,2015,7,31,212,67.0,17.5
1,2015,8,1,213,73.0,16.9
0,2015,8,2,214,63.0,18.3
0,2015,8,3,215,47.0,19.4
1,2015,8,4,216,67.0,19.4
1,2015,8,5,217,96.0,15.7
0,2015,8,6,218,55.0,19.1
0,2015,8,7,219,58.0,16.6
1,2015,8,8,220,72.0,15.6
0,2015,8,9,221,64.0,15.5
0,2015,8,10,222,49.0,15.6
0,2015,8,11,223,54.0,15.7
0,2015,8,12,224,51.0,17.3
1,2015,8,13,225,60.0,19.2
0,2015,8,14,226,63.0,18.8
0,2015,8,15,227,67.0,17.1
0,2015,8,16,228,67.0,16.4
0,2015,8,17,229,66.0,15.1
0,2015,8,18,230,45.0,18.1
0,2015,8,19,231,69.0,17.4
0,2015,8,20,232,61.0,16.4
0,2015,8,21,233,56.0,17.6
0,2015,8,22,234,64.0,16.0
0,2015,8,23,235,53.0,16.5
0,2015,8,24,236,52.0,17.8
0,2015,8,25,237,54.0,18.8
1,2015,8,26,238,64.0,18.6
1,2015,8,27,239,65.0,19.1
0,2015,8,28,240,62.0,19.1
0,2015,8,29,241,74.0,18.9
1,2015,8,30,242,70.0,20.4
1,2015,8,31,243,94.0,16.8
0,2015,9,1,244,54.0,19.2
0,2015,9,2,245,60.0,19.2
0,2015,9,3,246,63.0,19.3
1,2015,9,4,247,73.0,17.7
0,2015,9,5,248,66.0,17.3
1,2015,9,6,249,60.0,17.3
0,2015,9,7,250,47.0,15.5
1,2015,9,8,251,51.0,17.9
1,2015,9,9,252,63.0,18.7
0,2015,9,10,253,57.0,18.5
0,2015,9,11,254,63.0,17.6
0,2015,9,12,255,79.0,16.0
1,2015,9,13,256,54.0,17.1
0,2015,9,14,257,51.0,18.1
0,2015,9,15,258,62.0,18.4
0,2015,9,16,259,66.0,18.0
0,2015,9,17,260,67.0,20.0
1,2015,9,18,261,70.0,20.2
1,2015,9,19,262,85.0,16.9
0,2015,9,20,263,64.0,16.0
0,2015,9,21,264,50.0,17.4
0,2015,9,22,265,60.0,16.5
1,2015,9,23,266,84.0,16.7
1,2015,9,24,267,72.0,17.8
0,2015,9,25,268,62.0,18.4
0,2015,9,26,269,63.0,19.0
0,2015,9,27,270,64.0,17.6
1,2015,9,28,271,66.0,19.4
1,2015,9,29,272,74.0,18.6
0,2015,9,30,273,77.0,18.5
0,2015,10,1,274,73.0,18.7
0,2015,10,2,275,61.0,19.0
0,2015,10,3,276,59.0,17.7
0,2015,10,4,277,67.0,18.2
0,2015,10,5,278,70.0,20.1
0,2015,10,6,279,59.0,18.5
0,2015,10,7,280,52.0,21.1
0,2015,10,8,281,56.0,19.6
0,2015,10,9,282,47.0,17.9
0,2015,10,10,283,58.0,17.4
0,2015,10,11,284,58.0,18.3
0,2015,10,12,285,56.0,18.3
0,2015,10,13,286,56.0,19.7
1,2015,10,14,287,68.0,19.6
1,2015,10,15,288,72.0,17.6
0,2015,10,16,289,68.0,18.7
0,2015,10,17,290,68.0,20.0
0,2015,10,18,291,74.0,19.5
0,2015,10,19,292,56.0,19.2
0,2015,10,20,293,58.0,18.5
0,2015,10,21,294,47.0,19.2
1,2015,10,22,295,59.0,19.2
1,2015,10,23,296,92.0,18.7
0,2015,10,24,297,79.0,21.6
0,2015,10,25,298,72.0,18.0
0,2015,10,26,299,55.0,18.9
0,2015,10,27,300,52.0,18.0
1,2015,10,28,301,67.0,19.6
0,2015,10,29,302,59.0,19.0
0,2015,10,30,303,57.0,18.6
1,2015,10,31,304,46.0,18.9
0,2015,11,1,305,68.0,18.0
0,2015,11,2,306,67.0,18.8
0,2015,11,3,307,52.0,21.1
1,2015,11,4,308,64.0,21.2
1,2015,11,5,309,72.0,17.4
0,2015,11,6,310,62.0,18.6
0,2015,11,7,311,51.0,19.6
0,2015,11,8,312,49.0,20.6
0,2015,11,9,313,56.0,21.2
1,2015,11,10,314,72.0,21.3
0,2015,11,11,315,64.0,20.1
0,2015,11,12,316,60.0,19.9
0,2015,11,13,317,52.0,19.0
0,2015,11,14,318,71.0,21.3
1,2015,11,15,319,92.0,20.6
1,2015,11,16,320,91.0,21.4
0,2015,11,17,321,74.0,19.3
0,2015,11,18,322,67.0,18.1
0,2015,11,19,323,48.0,20.5
0,2015,11,20,324,62.0,20.6
0,2015,11,21,325,63.0,21.8
0,2015,11,22,326,77.0,21.9
0,2015,11,23,327,54.0,24.0
0,2015,11,24,328,77.0,22.1
0,2015,11,25,329,64.0,23.3
0,2015,11,26,330,69.0,23.6
1,2015,11,27,331,90.0,22.6
1,2015,11,28,332,77.0,23.6
0,2015,11,29,333,78.0,23.4
0,2015,11,30,334,71.0,24.3
0,2015,12,1,335,67.0,24.1
0,2015,12,2,336,61.0,23.3
1,2015,12,3,337,67.0,22.7
0,2015,12,4,338,71.0,22.2
0,2015,12,5,339,66.0,22.3
0,2015,12,6,340,68.0,22.3
1,2015,12,7,341,65.0,24.2
0,2015,12,8,342,54.0,23.3
0,2015,12,9,343,50.0,21.8
0,2015,12,10,344,49.0,21.0
0,2015,12,11,345,57.0,22.3
0,2015,12,12,346,72.0,22.9
1,2015,12,13,347,89.0,21.3
1,2015,12,14,348,82.0,22.0
1,2015,12,15,349,84.0,20.1
0,2015,12,16,350,59.0,21.3
0,2015,12,17,351,62.0,21.6
0,2015,12,18,352,53.0,21.9
0,2015,12,19,353,53.0,21.9
0,2015,12,20,354,64.0,22.2
0,2015,12,21,355,61.0,22.2
0,2015,12,22,356,67.0,22.1
0,2015,12,23,357,59.0,22.0
0,2015,12,24,358,63.0,21.7
0,2015,12,25,359,55.0,23.0
0,2015,12,26,360,60.0,23.7
0,2015,12,27,361,68.0,23.6
0,2015,12,28,362,74.0,22.4
1,2015,12,29,363,66.0,22.4
1,2015,12,30,364,91.0,18.0
1,2015,12,31,365,95.0,20.6
0,2016,1,1,1,79.0,24.1
1,2016,1,2,2,64.0,24.7
0,2016,1,3,3,75.0,24.1
1,2016,1,4,4,74.0,24.7
1,2016,1,5,5,70.0,23.7
1,2016,1,6,6,88.0,24.1
1,2016,1,7,7,91.0,24.0
1,2016,1,8,8,81.0,24.8
0,2016,1,9,9,77.0,22.5
0,2016,1,10,10,70.0,23.2
1,2016,1,11,11,98.0,20.6
0,2016,1,12,12,90.0,22.4
0,2016,1,13,13,76.0,23.0
0,2016,1,14,14,67.0,22.8
0,2016,1,15,15,60.0,23.7
0,2016,1,16,16,67.0,22.9
0,2016,1,17,17,70.0,22.9
0,2016,1,18,18,54.0,22.6
0,2016,1,19,19,71.0,22.1
1,2016,1,20,20,69.0,23.0
1,2016,1,21,21,80.0,25.1
0,2016,1,22,22,82.0,24.0
0,2016,1,23,23,74.0,23.3
0,2016,1,24,24,88.0,24.3
1,2016,1,25,25,74.0,25.3
1,2016,1,26,26,86.0,23.2
0,2016,1,27,27,73.0,23.3
0,2016,1,28,28,68.0,25.2
0,2016,1,29,29,71.0,25.6
0,2016,1,30,30,69.0,26.6
0,2016,1,31,31,75.0,25.8
1,2016,2,1,32,76.0,25.9
1,2016,2,2,33,80.0,25.5
1,2016,2,3,34,91.0,24.6
1,2016,2,4,35,77.0,24.8
0,2016,2,5,36,74.0,25.5
1,2016,2,6,37,80.0,25.0
0,2016,2,7,38,76.0,24.4
0,2016,2,8,39,77.0,25.6
1,2016,2,9,40,73.0,25.6
1,2016,2,10,41,85.0,23.9
0,2016,2,11,42,79.0,24.5
1,2016,2,12,43,84.0,24.9
1,2016,2,13,44,89.0,24.1
1,2016,2,14,45,98.0,23.7
1,2016,2,15,46,95.0,24.0
1,2016,2,16,47,88.0,23.4
1,2016,2,17,48,83.0,25.6
1,2016,2,18,49,89.0,24.3
1,2016,2,19,50,86.0,24.3
0,2016,2,20,51,82.0,24.6
1,2016,2,21,52,71.0,24.9
1,2016,2,22,53,88.0,21.6
0,2016,2,23,54,69.0,24.6
0,2016,2,24,55,75.0,23.5
1,2016,2,25,56,79.0,23.0
0,2016,2,26,57,84.0,25.0
1,2016,2,27,58,91.0,23.7
0,2016,2,28,59,80.0,25.1
1,2016,2,29,60,78.0,25.6
1,2016,3,1,61,90.0,22.9
0,2016,3,2,62,70.0,23.1
0,2016,3,3,63,61.0,24.1
1,2016,3,4,64,73.0,24.4
0,2016,3,5,65,72.0,24.4
0,2016,3,6,66,81.0,24.4
0,2016,3,7,67,78.0,24.2
0,2016,3,8,68,82.0,24.4
0,2016,3,9,69,73.0,24.0
0,2016,3,10,70,78.0,23.6
0,2016,3,11,71,84.0,23.5
0,2016,3,12,72,71.0,24.2
1,2016,3,13,73,78.0,24.4
1,2016,3,14,74,76.0,22.8
1,2016,3,15,75,80.0,22.8
0,2016,3,16,76,75.0,23.9
0,2016,3,17,77,71.0,24.5
1,2016,3,18,78,84.0,23.5
1,2016,3,19,79,84.0,23.9
0,2016,3,20,80,86.0,24.0
1,2016,3,21,81,94.0,22.9
0,2016,3,22,82,79.0,24.9
0,2016,3,23,83,79.0,24.4
0,2016,3,24,84,68.0,24.2
0,2016,3,25,85,66.0,23.5
0,2016,3,26,86,71.0,23.1
0,2016,3,27,87,67.0,23.9
0,2016,3,28,88,69.0,23.3
0,2016,3,29,89,76.0,23.8
1,2016,3,30,90,85.0,24.0
0,2016,3,31,91,82.0,24.7
1,2016,4,1,92,74.0,26.2
1,2016,4,2,93,91.0,23.8
1,2016,4,3,94,74.0,25.0
1,2016,4,4,95,82.0,21.8
0,2016,4,5,96,59.0,22.0
0,2016,4,6,97,56.0,22.0
0,2016,4,7,98,64.0,22.9
0,2016,4,8,99,57.0,22.4
0,2016,4,9,100,64.0,23.2
0,2016,4,10,101,74.0,21.9
0,2016,4,11,102,78.0,22.4
1,2016,4,12,103,93.0,21.5
0,2016,4,13,104,63.0,24.8
0,2016,4,14,105,74.0,22.9
0,2016,4,15,106,71.0,22.8
1,2016,4,16,107,75.0,23.2
1,2016,4,17,108,70.0,22.9
0,2016,4,18,109,76.0,20.7
0,2016,4,19,110,70.0,21.6
1,2016,4,20,111,86.0,21.5
0,2016,4,21,112,72.0,22.9
0,2016,4,22,113,65.0,22.4
1,2016,4,23,114,87.0,21.9
1,2016,4,24,115,85.0,23.6
1,2016,4,25,116,73.0,22.8
0,2016,4,26,117,68.0,20.9
0,2016,4,27,118,60.0,21.3
1,2016,4,28,119,75.0,22.2
0,2016,4,29,120,80.0,22.3
0,2016,4,30,121,80.0,21.5
0,2016,5,1,122,60.0,22.9
0,2016,5,2,123,70.0,22.0
0,2016,5,3,124,76.0,22.3
0,2016,5,4,125,87.0,22.5
1,2016,5,5,126,87.0,21.7
1,2016,5,6,127,79.0,22.6
1,2016,5,7,128,87.0,20.4
1,2016,5,8,129,95.0,20.1
1,2016,5,9,130,85.0,21.6
0,2016,5,10,131,88.0,21.3
1,2016,5,11,132,84.0,22.6
0,2016,5,12,133,88.0,20.1
0,2016,5,13,134,61.0,21.0
0,2016,5,14,135,69.0,20.8
0,2016,5,15,136,74.0,21.3
0,2016,5,16,137,76.0,20.6
0,2016,5,17,138,68.0,21.1
0,2016,5,18,139,71.0,20.5
1,2016,5,19,140,72.0,22.3
0,2016,5,20,141,73.0,21.2
1,2016,5,21,142,60.0,20.3
1,2016,5,22,143,71.0,18.9
0,2016,5,23,144,51.0,20.1
1,2016,5,24,145,75.0,20.3
1,2016,5,25,146,65.0,20.1
0,2016,5,26,147,69.0,20.5
1,2016,5,27,148,64.0,21.2
0,2016,5,28,149,73.0,22.0
0,2016,5,29,150,55.0,21.0
1,2016,5,30,151,64.0,20.3
0,2016,5,31,152,54.0,19.0
1,2016,6,1,153,66.0,18.4
0,2016,6,2,154,47.0,17.8
0,2016,6,3,155,56.0,18.0
0,2016,6,4,156,66.0,19.0
1,2016,6,5,157,72.0,19.8
1,2016,6,6,158,94.0,18.9
1,2016,6,7,159,89.0,20.4
0,2016,6,8,160,74.0,20.3
0,2016,6,9,161,76.0,19.8
0,2016,6,10,162,73.0,20.3
0,2016,6,11,163,71.0,19.3
0,2016,6,12,164,65.0,19.9
0,2016,6,13,165,58.0,17.4
0,2016,6,14,166,66.0,17.4
0,2016,6,15,167,59.0,17.8
1,2016,6,16,168,56.0,17.8
0,2016,6,17,169,55.0,18.7
